TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AtlQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
C,A,20040101,2004,52,2004,558,NIC,Nicaragua,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,72620,FALSE,-1,N/A,,FALSE,72620,FALSE,,FALSE,,24550,24550,0,TRUE,FALSE
C,A,20040101,2004,52,2004,579,NOR,Norway,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,39225,FALSE,8,kg,39225,FALSE,39225,FALSE,0,FALSE,0,34194.916,34194.916,0,FALSE,TRUE
C,A,20040101,2004,52,2004,586,PAK,Pakistan,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3000,FALSE,-1,N/A,,FALSE,3000,FALSE,,FALSE,,3656,3656,0,TRUE,FALSE
C,A,20040101,2004,52,2004,591,PAN,Panama,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,549463,FALSE,-1,N/A,,FALSE,549463,FALSE,,FALSE,,90338,90338,0,TRUE,FALSE
C,A,20040101,2004,52,2004,600,PRY,Paraguay,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1460590,FALSE,8,kg,1460590,FALSE,1460590,FALSE,0,FALSE,0,141892,141892,0,FALSE,TRUE
C,A,20040101,2004,52,2004,604,PER,Peru,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20609,FALSE,-1,N/A,,FALSE,20609,FALSE,,FALSE,,101628,101628,0,TRUE,FALSE
C,A,20040101,2004,52,2004,608,PHL,Philippines,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,134217,FALSE,-1,N/A,,FALSE,134217,FALSE,,FALSE,,142958,142958,0,FALSE,FALSE
C,A,20040101,2004,52,2004,616,POL,Poland,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4203,FALSE,8,kg,4203,FALSE,4203,FALSE,0,FALSE,0,5587,5587,0,FALSE,TRUE
C,A,20040101,2004,52,2004,643,RUS,Russian Federation,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,240270530,FALSE,-1,N/A,,FALSE,240270530,FALSE,,FALSE,,39892802,39892802,0,TRUE,FALSE
C,A,20040101,2004,52,2004,670,VCT,Saint Vincent and the Grenadines,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,73945,FALSE,-1,N/A,,FALSE,73945,FALSE,,FALSE,,34418,34418,0,FALSE,FALSE
C,A,20040101,2004,52,2004,699,IND,India,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,68916,FALSE,-1,N/A,,FALSE,68916,FALSE,,FALSE,,55757,55757,0,TRUE,FALSE
C,A,20040101,2004,52,2004,702,SGP,Singapore,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,115500,FALSE,-1,N/A,,FALSE,115500,FALSE,,FALSE,,10779,10779,0,TRUE,FALSE
C,A,20040101,2004,52,2004,704,VNM,Viet Nam,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,33043,TRUE,-1,N/A,,FALSE,33043,TRUE,,FALSE,,8731,8731,6,TRUE,FALSE
C,A,20040101,2004,52,2004,724,ESP,Spain,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,621621,FALSE,8,kg,621621,FALSE,621621,FALSE,0,FALSE,0,258934.982,258934.982,0,FALSE,TRUE
C,A,20040101,2004,52,2004,724,ESP,Spain,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,601954,FALSE,8,kg,601954,FALSE,601954,FALSE,0,FALSE,0,251525.079,251525.079,0,FALSE,TRUE
C,A,20040101,2004,52,2004,724,ESP,Spain,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,3200,Road,8,kg,19667,FALSE,8,kg,19667,FALSE,19667,FALSE,0,FALSE,0,7409.903,7409.903,0,FALSE,TRUE
C,A,20040101,2004,52,2004,740,SUR,Suriname,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3006000,FALSE,-1,N/A,,FALSE,3006000,FALSE,,FALSE,,675000,675000,0,TRUE,FALSE
C,A,20040101,2004,52,2004,752,SWE,Sweden,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,332460549,TRUE,-1,N/A,,FALSE,332460549,TRUE,,FALSE,,78443434,78443434,6,TRUE,FALSE
C,A,20040101,2004,52,2004,757,CHE,Switzerland,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10690,FALSE,8,kg,10690,FALSE,10690,FALSE,0,FALSE,0,12910.933,12910.933,0,FALSE,TRUE
C,A,20040101,2004,52,2004,764,THA,Thailand,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15467,FALSE,-1,N/A,,FALSE,15467,FALSE,,FALSE,,59406,59406,0,TRUE,FALSE
C,A,20040101,2004,52,2004,780,TTO,Trinidad and Tobago,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1891955,FALSE,-1,N/A,,FALSE,1891955,FALSE,,FALSE,,433512,433512,0,TRUE,FALSE
C,A,20040101,2004,52,2004,784,ARE,United Arab Emirates,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,148000,FALSE,-1,N/A,,FALSE,148000,FALSE,,FALSE,,87508,87508,0,TRUE,FALSE
C,A,20040101,2004,52,2004,757,CHE,Switzerland,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,3200,Road,8,kg,10690,FALSE,8,kg,10690,FALSE,10690,FALSE,0,FALSE,0,12910.933,12910.933,0,FALSE,TRUE
C,A,20040101,2004,52,2004,792,TUR,Türkiye,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,88225,FALSE,8,kg,88225,FALSE,88225,FALSE,0,FALSE,0,163940,163940,0,FALSE,TRUE
C,A,20040101,2004,52,2004,818,EGY,Egypt,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4179.372,TRUE,-1,N/A,0,FALSE,4179.372,TRUE,0,FALSE,0,5127.844,5127.844,6,FALSE,TRUE
C,A,20040101,2004,52,2004,826,GBR,United Kingdom,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1308940405,FALSE,-1,N/A,,FALSE,1308940405,FALSE,,FALSE,,280136163,280136163,0,TRUE,FALSE
C,A,20040101,2004,52,2004,862,VEN,Venezuela,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5486738,FALSE,-1,N/A,,FALSE,5486738,FALSE,,FALSE,,6507740,6507740,0,FALSE,FALSE
C,A,20040101,2004,52,2004,792,TUR,Türkiye,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,26485,FALSE,8,kg,26485,FALSE,26485,FALSE,0,FALSE,0,44931,44931,0,FALSE,TRUE
C,A,20040101,2004,52,2004,792,TUR,Türkiye,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,3200,Road,8,kg,61740,FALSE,8,kg,61740,FALSE,61740,FALSE,0,FALSE,0,119009,119009,0,FALSE,TRUE
C,A,20050101,2005,52,2005,12,DZA,Algeria,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11479405,FALSE,-1,N/A,,FALSE,11479405,FALSE,,FALSE,,1404662,1404662,0,TRUE,FALSE
C,A,20050101,2005,52,2005,28,ATG,Antigua and Barbuda,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,450,FALSE,-1,N/A,,FALSE,450,FALSE,,FALSE,,556,556,0,FALSE,FALSE
C,A,20050101,2005,52,2005,32,ARG,Argentina,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,135900,FALSE,-1,N/A,,FALSE,135900,FALSE,,FALSE,,22529,22529,0,TRUE,FALSE
C,A,20050101,2005,52,2005,36,AUS,Australia,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,840389,FALSE,-1,N/A,,FALSE,840389,FALSE,,FALSE,,723625,723625,0,TRUE,FALSE
C,A,20050101,2005,52,2005,56,BEL,Belgium,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,36232314,FALSE,-1,N/A,,FALSE,36232314,FALSE,,FALSE,,10652124,10652124,0,TRUE,FALSE
C,A,20050101,2005,52,2005,68,BOL,Bolivia (Plurinational State of),X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13990,FALSE,8,kg,13990,FALSE,13990,FALSE,14875,FALSE,0,11000,11000,0,FALSE,TRUE
C,A,20050101,2005,52,2005,76,BRA,Brazil,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2692468,FALSE,8,kg,2692468,FALSE,2959466,FALSE,0,FALSE,,620369,620369,0,FALSE,TRUE
C,A,20050101,2005,52,2005,100,BGR,Bulgaria,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,124020,FALSE,-1,N/A,,FALSE,124020,FALSE,,FALSE,,122081,122081,0,TRUE,FALSE
C,A,20050101,2005,52,2005,76,BRA,Brazil,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,,4,4,0,FALSE,TRUE
C,A,20050101,2005,52,2005,76,BRA,Brazil,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,2692467,FALSE,8,kg,2692467,FALSE,2959465,FALSE,0,FALSE,,620365,620365,0,FALSE,TRUE
C,A,20050101,2005,52,2005,68,BOL,Bolivia (Plurinational State of),X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,3200,Road,8,kg,13990,FALSE,8,kg,13990,FALSE,13990,FALSE,14875,FALSE,0,11000,11000,0,FALSE,TRUE
C,A,20050101,2005,52,2005,124,CAN,Canada,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2752102024,FALSE,-1,N/A,,FALSE,2752102024,FALSE,,FALSE,,594184793,594184793,0,TRUE,FALSE
C,A,20050101,2005,52,2005,152,CHL,Chile,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5140,FALSE,8,kg,5140,FALSE,5140,FALSE,0,FALSE,0,1583.54,1583.54,0,FALSE,TRUE
C,A,20050101,2005,52,2005,170,COL,Colombia,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,228165,FALSE,-1,N/A,,FALSE,228165,FALSE,,FALSE,,616507,616507,0,TRUE,FALSE
C,A,20050101,2005,52,2005,188,CRI,Costa Rica,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,261705,FALSE,-1,N/A,,FALSE,261705,FALSE,,FALSE,,287235,287235,0,TRUE,FALSE
C,A,20050101,2005,52,2005,191,HRV,Croatia,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,115680,FALSE,-1,N/A,,FALSE,115680,FALSE,,FALSE,,16065,16065,0,TRUE,FALSE
C,A,20050101,2005,52,2005,204,BEN,Benin,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1660,FALSE,-1,N/A,,FALSE,1660,FALSE,,FALSE,,1128,1128,0,FALSE,FALSE
C,A,20050101,2005,52,2005,208,DNK,Denmark,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28944566,FALSE,-1,N/A,,FALSE,28944566,FALSE,,FALSE,,7208493,7208493,0,TRUE,FALSE
C,A,20050101,2005,52,2005,214,DOM,Dominican Rep.,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21541079.74,TRUE,-1,N/A,0,FALSE,21541079.74,TRUE,0,FALSE,0,1866144.257,1866144.257,6,FALSE,TRUE
C,A,20050101,2005,52,2005,214,DOM,Dominican Rep.,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,2385994.769,TRUE,-1,N/A,0,FALSE,2385994.769,TRUE,0,FALSE,0,181958,181958,6,FALSE,TRUE
C,A,20050101,2005,52,2005,214,DOM,Dominican Rep.,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,15623416,FALSE,8,kg,15623416,FALSE,15623416,FALSE,0,FALSE,0,1404706,1404706,0,FALSE,TRUE
C,A,20050101,2005,52,2005,214,DOM,Dominican Rep.,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,9900,Other,8,kg,3531668.969,TRUE,-1,N/A,0,FALSE,3531668.969,TRUE,0,FALSE,0,279480.257,279480.257,6,FALSE,TRUE
C,A,20050101,2005,52,2005,218,ECU,Ecuador,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,793794,FALSE,-1,N/A,,FALSE,793794,FALSE,,FALSE,,124727,124727,0,TRUE,FALSE
C,A,20050101,2005,52,2005,222,SLV,El Salvador,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,167922.83,FALSE,8,kg,167922.83,FALSE,167922.83,FALSE,0,FALSE,0,254803.55,254803.55,0,FALSE,TRUE
C,A,20050101,2005,52,2005,233,EST,Estonia,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,729845,FALSE,8,kg,729845,FALSE,729845,FALSE,0,FALSE,0,580033.23,580033.23,0,FALSE,TRUE
C,A,20050101,2005,52,2005,246,FIN,Finland,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31389023,FALSE,-1,N/A,,FALSE,31389023,FALSE,,FALSE,,6870302,6870302,0,TRUE,FALSE
C,A,20050101,2005,52,2005,251,FRA,France,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,390054,TRUE,-1,N/A,,FALSE,390054,TRUE,,FALSE,,1768068,1768068,6,TRUE,FALSE
C,A,20050101,2005,52,2005,266,GAB,Gabon,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,157992,FALSE,-1,N/A,,FALSE,157992,FALSE,,FALSE,,23588,23588,0,TRUE,FALSE
C,A,20050101,2005,52,2005,268,GEO,Georgia,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3175210,FALSE,-1,N/A,,FALSE,3175210,FALSE,,FALSE,,537508,537508,0,TRUE,FALSE
C,A,20050101,2005,52,2005,233,EST,Estonia,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,729845,FALSE,8,kg,729845,FALSE,729845,FALSE,0,FALSE,0,580033.23,580033.23,0,FALSE,TRUE
C,A,20050101,2005,52,2005,276,DEU,Germany,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,65800,FALSE,-1,N/A,,FALSE,65800,FALSE,,FALSE,,376000,376000,0,TRUE,FALSE
C,A,20050101,2005,52,2005,300,GRC,Greece,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21510,FALSE,-1,N/A,,FALSE,21510,FALSE,,FALSE,,11702,11702,0,TRUE,FALSE
C,A,20050101,2005,52,2005,308,GRD,Grenada,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14750,FALSE,-1,N/A,,FALSE,14750,FALSE,,FALSE,,5741,5741,0,FALSE,FALSE
C,A,20050101,2005,52,2005,320,GTM,Guatemala,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1158691,FALSE,-1,N/A,,FALSE,1158691,FALSE,,FALSE,,1598076,1598076,0,TRUE,FALSE
C,A,20050101,2005,52,2005,328,GUY,Guyana,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5382066,FALSE,-1,N/A,,FALSE,5382066,FALSE,,FALSE,,1160408,1160408,0,TRUE,FALSE
C,A,20050101,2005,52,2005,340,HND,Honduras,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17289792,FALSE,-1,N/A,,FALSE,17289792,FALSE,,FALSE,,1251987,1251987,0,TRUE,FALSE
C,A,20050101,2005,52,2005,344,HKG,"China, Hong Kong SAR",X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7727,FALSE,-1,N/A,,FALSE,7727,FALSE,,FALSE,,1666,1666,0,TRUE,FALSE
C,A,20050101,2005,52,2005,372,IRL,Ireland,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,50072,FALSE,8,kg,50072,FALSE,50072,FALSE,0,FALSE,0,71131.147,71131.147,0,FALSE,TRUE
C,A,20050101,2005,52,2005,376,ISR,Israel,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,233598,TRUE,-1,N/A,,FALSE,233598,TRUE,,FALSE,,66000,66000,6,TRUE,FALSE
C,A,20050101,2005,52,2005,380,ITA,Italy,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16040,FALSE,8,kg,16040,FALSE,16040,FALSE,0,FALSE,0,202612.715,202612.715,0,FALSE,TRUE
C,A,20050101,2005,52,2005,384,CIV,Côte d'Ivoire,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23000,FALSE,-1,N/A,,FALSE,23000,FALSE,,FALSE,,1573,1573,0,TRUE,FALSE
C,A,20050101,2005,52,2005,388,JAM,Jamaica,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,545757,FALSE,-1,N/A,,FALSE,545757,FALSE,,FALSE,,816637,816637,0,TRUE,FALSE
C,A,20050101,2005,52,2005,392,JPN,Japan,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,344675,FALSE,-1,N/A,,FALSE,344675,FALSE,,FALSE,,1157115,1157115,0,TRUE,FALSE
C,A,20050101,2005,52,2005,417,KGZ,Kyrgyzstan,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17800,FALSE,-1,N/A,,FALSE,17800,FALSE,,FALSE,,9041,9041,0,TRUE,FALSE
C,A,20050101,2005,52,2005,440,LTU,Lithuania,X,Export,842,USA,USA,0,W00,World,H2,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,250460,FALSE,8,kg,250460,FALSE,250460,FALSE,0,FALSE,0,47187,47187,0,FALSE,TRUE
