"Standard Report - Exports"
"Current date: 04/18/2024 1:10 PM (Eastern Daylight Time)"
"Country","Commodity","Time","Quantity 1",
"Hong Kong","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2003","8,588"
"Hong Kong","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2004","7,960"
"Hong Kong","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2005","11,058"
"Hong Kong","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2006","3,954"
"Hong Kong","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2007","763"
"Hong Kong","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2009","571"
"Hong Kong","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2010","46"
"Hong Kong","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2012","498"
"Hong Kong","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2013","908"
"Hong Kong","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2014","66"
"Hong Kong","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2015","140"
"Hong Kong","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2016","72"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","1995","14,027"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","1996","6,296"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","1997","2,947"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","1998","3,180"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","1999","1,105"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2000","1,556"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2001","1,615"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2002","629"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2003","218"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2004","1,174"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2005","4,109"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2006","1,238"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2007","742"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2008","2,511"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2009","574"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2010","1,055"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2011","353"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2012","822"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2013","768"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2014","2,951"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2015","62"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2016","2,154"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2017","32"
"Hong Kong","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2018","539"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","1995","5,757"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","1996","8,580"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","1997","9,309"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","1998","2,053"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","1999","22,937"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2000","25,079"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2001","2,054"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2002","1,877"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2003","38,364"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2004","18,144"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2005","5,441"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2006","2,003"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2007","778"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2008","3,236"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2009","173"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2010","10,803"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2011","484"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2012","107"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2013","7,573"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2014","664"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2015","2,054"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2016","1,393"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2017","2,084"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2018","1,124"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2019","31"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2020","11"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2021","32"
"Hong Kong","4707300020 Newsprint Waste And Scrap Paper (t)","2022","1,014"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","1995","2,843"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","1996","6,156"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","1997","10,906"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","1998","2,481"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","1999","1,222"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2000","995"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2001","413"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2002","435"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2003","619"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2004","672"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2005","948"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2006","231"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2007","775"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2008","304"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2009","189"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2010","221"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2011","411"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2012","51"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2016","9"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2017","1,440"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2018","101"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2019","360"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2021","584"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2022","16"
"Hong Kong","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2023","95"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","1995","7,532"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","1996","32,125"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","1997","4,209"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","1998","7,921"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","1999","20,031"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2000","6,368"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2001","2,931"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2002","6,295"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2003","4,743"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2004","1,510"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2005","2,118"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2006","6,952"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2007","3,317"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2008","1,205"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2009","3,095"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2010","2,300"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2011","2,915"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2012","430"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2013","585"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2014","1,376"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2015","198"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2016","482"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2017","530"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2018","324"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2019","73"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2020","496"
"Hong Kong","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2022","53"
"Hungary","4707300020 Newsprint Waste And Scrap Paper (t)","1995","295"
"Hungary","4707300020 Newsprint Waste And Scrap Paper (t)","2015","19"
"Hungary","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","1997","68"
"Hungary","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2003","5"
"Hungary","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","1995","2,663"
"Hungary","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2016","21"
"Iceland","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1995","123"
"Iceland","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2005","103"
"Iceland","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2021","19"
"Iceland","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2001","224"
"Iceland","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2005","77"
"Iceland","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2007","159"
"Iceland","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2008","54"
"Iceland","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2014","109"
"Iceland","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2015","25"
"Iceland","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2016","103"
"Iceland","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2017","220"
"Iceland","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2018","155"
"Iceland","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2019","170"
"Iceland","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2022","100"
"Iceland","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2002","23"
"Iceland","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2015","119"
"Iceland","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","1996","52"
"Iceland","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2003","68"
"Iceland","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2004","23"
"Iceland","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2005","60"
"Iceland","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2006","34"
"Iceland","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2013","45"
"Iceland","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2015","21"
"Iceland","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2023","26"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1995","54,601"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1996","35,113"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1997","40,707"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1998","74,158"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1999","45,746"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2000","87,707"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2001","187,026"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2002","223,367"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2003","165,125"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2004","148,839"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2005","215,399"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2006","266,795"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2007","514,098"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2008","516,576"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2009","619,425"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2010","566,951"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2011","590,179"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2012","661,542"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2013","670,270"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2014","755,919"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2015","733,728"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2016","846,258"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2017","1,093,763"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2018","1,732,066"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2019","1,349,457"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2020","1,003,312"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2021","1,982,289"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2022","1,836,600"
"India","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2023","1,495,140"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","1995","6,288"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","1996","8,501"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","1997","4,871"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","1998","9,070"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","1999","28,240"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2000","94,990"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2001","94,031"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2002","11,518"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2003","18,472"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2004","32,224"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2005","70,399"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2006","79,120"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2007","84,107"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2008","61,385"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2009","105,713"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2010","79,676"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2011","137,560"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2012","228,482"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2013","244,314"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2014","271,114"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2015","147,677"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2016","161,766"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2017","132,434"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2018","150,909"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2019","127,561"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2020","56,229"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2021","113,131"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2022","44,099"
"India","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2023","91,883"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","1995","8,115"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","1996","10,634"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","1997","32,905"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","1998","51,335"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","1999","39,215"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2000","25,239"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2001","9,706"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2002","16,085"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2003","39,170"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2004","18,298"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2005","38,082"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2006","48,292"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2007","23,267"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2008","20,558"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2009","68,812"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2010","95,684"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2011","172,674"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2012","86,650"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2013","43,714"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2014","28,817"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2015","37,138"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2016","50,283"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2017","74,353"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2018","259,762"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2019","430,304"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2020","127,699"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2021","85,907"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2022","113,804"
"India","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2023","48,136"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","1995","14,584"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","1996","32,226"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","1997","9,638"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","1998","8,594"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","1999","5,919"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2000","4,021"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2001","9,102"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2002","8,176"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2003","19,035"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2004","13,581"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2005","28,096"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2006","20,787"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2007","31,983"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2008","21,681"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2009","34,685"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2010","61,254"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2011","99,104"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2012","47,645"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2013","30,582"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2014","43,055"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2015","30,047"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2016","52,752"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2017","43,060"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2018","83,193"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2019","45,862"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2020","46,293"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2021","87,663"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2022","35,858"
"India","4707300020 Newsprint Waste And Scrap Paper (t)","2023","32,704"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","1995","23,417"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","1996","19,656"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","1997","11,700"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","1998","29,516"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","1999","24,137"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2000","24,095"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2001","37,120"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2002","32,023"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2003","65,531"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2004","44,804"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2005","63,417"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2006","39,778"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2007","49,112"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2008","35,438"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2009","48,865"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2010","35,858"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2011","20,893"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2012","8,887"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2013","17,790"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2014","23,931"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2015","75,908"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2016","37,195"
"India","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2017","55,707"
